"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2015","2015",9,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2016","2016",174,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2017","2017",195,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2018","2018",145,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2019","2019",168,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2020","2020",201,,
"HRV","Croatia","M","Male","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2021","2021",143,,
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2021","2021",,"o","Missing value"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",98,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",35,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",45,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",38,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",28,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",38,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",46,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",39,,
"ROU","Romania","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",41,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",6,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",21,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",10,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",23,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",31,,
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",34,,
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2013","2013",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2014","2014",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2015","2015",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2016","2016",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2017","2017",2,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2018","2018",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2019","2019",3,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2020","2020",0,,
"HRV","Croatia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2021","2021",2,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",0,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",0,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",0,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",0,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",0,,
"BGR","Bulgaria","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",0,,
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",,"o","Missing value"
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2013","2013",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2014","2014",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2015","2015",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2016","2016",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2017","2017",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2018","2018",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2019","2019",2,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2020","2020",0,,
"ROU","Romania","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2021","2021",0,,
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2021","2021",,"o","Missing value"
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2013","2013",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2014","2014",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2015","2015",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2016","2016",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2017","2017",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2018","2018",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2019","2019",1,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2020","2020",0,,
"ROU","Romania","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2021","2021",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2013","2013",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2014","2014",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2015","2015",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2016","2016",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2017","2017",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2018","2018",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2019","2019",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2020","2020",0,,
"HRV","Croatia","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2021","2021",0,,
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","007","Europe","ISCED11_5","Short-cycle tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","001","World","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2013","2013",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2014","2014",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2015","2015",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2016","2016",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2017","2017",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2018","2018",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2019","2019",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2020","2020",0,,
"HRV","Croatia","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2021","2021",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2013","2013",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2014","2014",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2015","2015",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2016","2016",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2017","2017",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2018","2018",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2019","2019",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2020","2020",0,,
"HRV","Croatia","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2021","2021",0,,
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2013","2013",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2014","2014",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2015","2015",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2016","2016",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2017","2017",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2018","2018",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2019","2019",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2020","2020",0,,
"HRV","Croatia","M","Male","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2021","2021",0,,
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2015","2015",7,,
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2016","2016",6,,
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2018","2018",15,,
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2019","2019",25,,
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2020","2020",12,,
"BGR","Bulgaria","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2021","2021",10,,
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"ROU","Romania","M","Male","002","Africa","ISCED11_5","Short-cycle tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2013","2013",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2014","2014",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2015","2015",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2016","2016",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2017","2017",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2018","2018",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2019","2019",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2020","2020",,"m","Missing value; data cannot exist"
"ROU","Romania","_T","Total","002","Africa","ISCED11_5","Short-cycle tertiary education","2021","2021",,"m","Missing value; data cannot exist"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",,"o","Missing value"
